nIdPessoa;data_referencia
48113;2016-05-04
181023;2022-09-09
169341;2019-06-05
199436;2019-12-03
302694;2021-09-07
251512;2021-05-25
232090;2020-08-05
134180;2018-02-01
287195;2021-08-03
261583;2020-07-04
162418;2017-09-02
226527;2019-11-05
273343;2020-10-06
99017;2018-04-03
314943;2021-07-24
212078;2019-06-21
229717;2021-11-06
183020;2018-07-15
316152;2022-08-25
226475;2019-11-05
385127;2023-05-17
285024;2021-06-17
261016;2023-04-11
65917;2016-09-20
108654;2016-09-10
331499;2022-03-27
201177;2019-03-20
320982;2021-11-12
192690;2018-08-22
260756;2023-01-03
240345;2022-01-06
288814;2021-08-13
225059;2022-10-19
248419;2021-07-15
266568;2021-01-01
186480;2020-09-02
351519;2022-08-18
324396;2023-04-01
309777;2023-06-03
45029;2022-06-25
61895;2016-03-15
395316;2023-04-21
351338;2022-06-17
258790;2021-05-12
226209;2019-10-04
340909;2022-10-18
159055;2018-01-06
181226;2018-09-02
197939;2018-09-18
318277;2023-08-08
194971;2019-01-01
133967;2023-01-10
93799;2016-04-08
263005;2021-02-06
295900;2021-03-23
409879;2023-09-08
120045;2016-06-02
155283;2017-11-14
182641;2019-06-04
250386;2021-04-06
151360;2017-05-04
89662;2015-10-13
333520;2022-05-14
373616;2023-01-17
326443;2021-12-07
296132;2021-05-31
350769;2022-05-14
283400;2021-11-04
172258;2018-02-13
278511;2022-04-02
243775;2021-06-03
61193;2016-10-15
104183;2019-05-14
269343;2022-03-03
261782;2020-06-10
361229;2023-02-08
374513;2023-02-14
262593;2020-08-07
355226;2022-09-20
67179;2018-02-01
227170;2020-09-02
340845;2023-02-11
385599;2023-06-24
143151;2017-02-02
21892;2016-08-03
281302;2022-12-02
169062;2018-07-05
283404;2021-05-04
130342;2020-10-10
190945;2018-10-28
222394;2020-09-18
336363;2023-08-16
300271;2021-07-13
341932;2022-12-08
337795;2022-03-22
305863;2021-10-26
204387;2020-10-06
232806;2019-11-21
209467;2019-02-14
68343;2022-04-13
281396;2021-01-15
409854;2023-10-17
178066;2018-05-05
334643;2022-06-15
112093;2020-10-13
356768;2022-09-02
159331;2017-11-10
334040;2022-01-21
238261;2020-04-21
169652;2018-04-06
234619;2019-11-15
285449;2021-07-03
165089;2017-12-12
281927;2021-02-14
223193;2019-10-08
278961;2020-10-13
284277;2020-12-15
239721;2020-10-14
181263;2019-10-18
225160;2019-09-03
267483;2021-07-07
145179;2017-08-10
358258;2023-05-03
132192;2021-09-07
90128;2016-03-15
167987;2018-04-20
402999;2023-11-03
56050;2022-12-01
131370;2022-02-04
300396;2021-05-20
278118;2020-10-14
73462;2017-01-03
221807;2019-09-01
503;2018-10-09
254897;2020-05-05
167630;2018-11-08
216506;2020-09-18
263580;2020-07-07
179990;2020-06-28
156617;2017-06-03
266916;2021-03-03
377482;2022-12-20
272273;2021-01-14
36999;2019-06-21
262050;2021-07-20
268732;2021-10-26
23238;2016-04-10
196438;2023-06-03
74798;2015-11-03
263648;2022-11-16
232182;2023-01-10
165024;2018-06-20
268770;2020-11-03
139616;2021-08-25
344582;2022-05-11
217113;2019-11-05
290225;2022-09-02
74921;2018-11-03
63818;2017-06-03
337306;2022-07-05
270442;2020-10-22
204411;2019-06-04
248039;2020-12-04
299445;2023-02-04
149484;2017-06-03
148536;2017-06-15
50300;2018-03-08
106702;2016-01-17
38654;2022-08-16
222708;2021-08-06
302517;2022-07-05
102988;2016-06-10
164642;2017-12-14
396868;2023-06-03
245992;2020-11-03
265461;2022-09-06
346771;2022-12-17
122670;2022-03-16
129944;2016-07-05
306176;2022-03-03
354359;2023-02-07
77045;2015-12-02
1922;2023-03-16
197263;2019-04-21
98789;2019-02-01
159227;2019-04-02
146056;2018-12-12
252217;2020-05-14
312678;2022-02-08
147164;2017-05-18
16766;2018-09-18
295168;2023-01-10
305870;2022-01-01
342359;2022-06-05
276998;2023-01-03
7309;2016-07-08
211105;2022-05-03
364907;2023-03-17
31576;2018-06-07
208746;2019-06-04
393316;2023-09-12
61408;2017-01-17
155582;2017-06-13
63384;2016-04-06
175557;2018-11-06
83117;2016-05-07
104492;2019-10-23
350239;2022-08-03
88372;2017-04-04
190707;2018-08-22
281407;2021-01-06
255206;2020-05-08
324949;2021-12-01
100873;2016-06-04
309998;2021-11-03
43352;2021-08-20
127666;2016-08-03
287280;2022-09-03
291978;2022-01-01
253084;2020-05-22
179544;2019-03-13
293414;2021-04-01
134169;2018-11-13
108298;2020-05-05
226258;2019-12-18
77351;2017-05-13
314838;2021-08-26
315039;2022-02-09
150385;2018-12-01
162603;2021-01-20
113670;2023-07-26
57227;2016-02-13
243572;2023-04-25
389446;2023-06-20
246843;2020-08-18
249688;2020-06-10
312042;2023-02-01
167715;2022-07-19
363015;2022-11-09
392006;2023-07-12
254583;2020-11-07
275492;2020-12-16
111788;2016-05-03
212128;2020-06-03
203055;2019-05-03
392099;2023-07-05
261487;2021-06-03
12105;2015-12-02
382692;2023-03-15
360668;2023-05-11
44079;2023-11-03
66197;2016-11-10
142274;2017-01-05
408967;2023-08-03
55494;2017-05-03
125404;2016-08-10
228023;2019-11-17
207289;2020-06-03
194079;2018-11-04
10722;2015-10-13
321282;2021-10-20
53522;2020-12-16
133188;2016-10-07
23133;2019-06-11
320163;2023-09-02
132790;2017-09-19
348737;2022-06-03
402367;2023-09-22
22566;2016-02-02
204858;2020-12-01
109310;2018-09-04
200061;2022-03-03
197150;2019-10-08
32154;2016-04-15
228083;2021-11-23
156225;2017-08-15
416997;2023-10-25
130273;2017-06-22
130909;2016-08-09
141737;2016-12-10
37625;2016-09-10
10017;2021-07-13
201530;2023-07-04
68933;2016-10-06
244102;2020-07-03
40877;2017-11-03
311745;2023-03-03
385264;2023-05-25
128290;2016-09-11
39927;2018-01-13
327833;2022-11-16
251658;2021-04-13
221367;2020-01-14
279368;2021-01-06
275810;2020-10-06
82724;2021-05-05
208782;2019-10-08
146798;2017-05-10
77349;2015-11-18
111993;2018-10-05
125135;2016-08-10
107170;2016-01-21
61162;2016-02-04
7370;2017-12-14
276633;2020-10-15
317849;2022-08-12
192618;2018-12-06
373063;2023-03-14
230974;2021-03-17
300265;2021-12-10
143019;2017-11-14
133256;2016-09-02
17480;2015-11-10
279511;2021-11-03
228516;2019-09-07
306516;2021-10-12
285997;2021-01-01
182858;2019-02-06
176904;2018-02-01
195348;2018-09-04
323534;2022-11-08
176207;2018-04-08
281668;2021-03-24
348133;2022-09-13
205890;2019-12-03
377984;2023-02-11
187909;2021-05-18
162784;2017-11-09
300990;2022-05-18
327034;2022-09-13
217444;2019-06-18
22196;2015-11-21
376460;2023-02-16
267790;2020-12-05
303144;2021-07-06
199593;2021-01-05
169280;2018-11-21
349512;2022-08-09
216178;2020-06-16
304555;2022-03-20
190100;2019-02-01
196545;2020-08-06
258901;2021-03-13
260311;2023-10-24
255113;2021-03-03
210090;2019-09-03
150304;2017-04-18
397083;2023-05-23
104258;2016-10-04
256815;2020-07-23
190969;2019-06-04
117559;2016-05-06
310553;2022-12-01
347846;2023-10-10
195212;2020-08-06
83039;2016-05-03
107739;2018-02-01
171084;2018-01-02
217992;2020-05-07
388666;2023-05-17
217183;2019-10-04
218157;2021-04-06
162246;2019-03-05
124963;2019-02-19
261447;2021-08-03
299726;2022-06-03
311528;2022-10-11
302030;2021-12-03
328458;2022-11-03
93494;2017-02-10
244187;2021-06-15
324026;2022-07-06
2986;2017-07-20
315696;2021-11-07
80742;2016-10-14
352571;2023-03-03
180891;2019-05-07
140910;2018-06-07
165670;2017-12-07
237433;2022-02-01
115236;2018-02-08
363318;2022-10-06
321220;2022-08-03
225984;2020-10-06
401907;2023-09-06
283023;2021-05-15
58717;2018-04-03
230502;2021-06-03
224972;2020-04-02
147831;2017-03-20
125798;2016-08-21
371935;2023-04-04
135254;2016-11-08
366525;2023-07-18
155529;2018-02-06
271192;2022-07-12
289317;2023-06-07
114208;2017-07-14
47864;2016-06-03
187850;2019-12-10
27219;2018-07-10
330185;2022-03-03
148600;2017-04-20
304809;2022-02-01
64777;2016-04-19
182075;2019-04-04
153789;2019-01-01
281386;2021-01-01
26196;2018-02-01
238458;2020-01-02
221747;2019-11-06
204386;2020-11-11
203452;2019-04-12
101694;2018-08-07
71206;2018-06-05
96248;2017-07-18
287365;2020-12-09
136165;2017-08-03
288284;2022-01-22
104148;2016-02-05
368708;2023-05-05
314028;2021-08-03
331021;2022-01-19
8479;2016-05-03
341134;2022-08-25
81514;2019-09-03
328379;2022-10-20
380610;2023-03-15
343402;2022-08-03
262062;2020-07-04
296460;2021-05-18
246897;2021-11-17
302023;2021-10-16
8032;2017-01-03
283817;2021-02-07
235726;2022-04-08
338886;2022-09-02
301971;2021-09-03
360997;2023-06-03
309883;2021-07-06
32601;2018-06-05
319117;2021-10-15
353123;2023-03-17
11659;2019-08-08
212427;2021-09-09
151347;2017-07-20
22871;2016-01-02
133414;2016-11-03
28940;2017-05-10
348786;2022-06-21
280247;2020-12-18
217731;2020-11-07
299479;2021-07-03
240498;2020-02-08
231852;2020-06-11
374956;2023-05-23
135967;2016-10-06
186489;2018-07-03
20338;2016-01-07
355845;2022-12-15
169247;2018-07-03
291869;2021-02-17
117611;2018-01-17
314314;2022-12-01
254832;2021-07-03
294243;2023-05-03
224062;2021-06-22
369943;2023-02-11
191913;2018-11-06
39687;2017-02-04
351416;2022-07-08
277161;2021-05-04
52486;2015-10-06
306983;2021-06-03
358229;2023-03-22
149870;2018-05-03
77646;2015-10-14
326137;2022-12-15
136860;2018-09-18
300202;2023-06-06
212948;2020-03-11
126614;2018-01-10
306672;2021-08-25
171959;2018-02-01
205108;2022-01-12
279265;2020-10-17
2087;2016-08-10
90953;2015-11-14
266430;2020-08-05
143536;2017-05-03
244999;2021-01-15
226984;2019-10-04
196390;2022-06-14
194666;2022-04-08
121806;2017-11-03
45294;2018-04-10
47404;2017-06-15
362792;2022-10-13
127602;2016-05-19
173683;2018-04-03
385145;2023-08-08
146750;2017-02-16
398945;2023-05-18
196242;2021-08-03
295089;2021-03-16
350099;2022-06-17
273457;2023-06-03
53828;2015-11-05
19456;2017-11-03
342647;2023-08-10
183178;2021-08-04
121842;2016-04-15
346822;2023-10-19
13831;2017-02-10
20969;2016-01-02
372427;2023-03-23
264925;2020-08-07
236060;2021-01-01
277877;2021-05-15
95400;2021-01-19
39643;2015-11-13
6907;2018-12-11
199781;2019-03-07
73852;2016-04-19
164163;2017-11-09
151682;2017-05-03
343007;2023-03-04
25776;2015-11-12
388870;2023-04-22
176164;2020-04-09
226836;2019-11-13
179110;2020-12-01
335378;2022-07-12
416345;2023-11-03
56618;2019-02-06
67995;2017-05-06
243987;2020-11-06
167257;2018-04-14
126126;2021-05-04
262775;2021-11-12
33313;2022-09-24
52617;2018-08-14
379024;2023-04-23
312631;2022-04-02
190789;2018-09-18
82023;2016-01-06
356564;2023-01-14
241332;2020-11-13
172231;2023-09-08
26264;2015-12-02
22795;2018-10-04
310222;2021-10-15
217286;2020-09-18
177398;2021-07-16
286313;2023-03-10
333627;2023-05-17
213637;2020-10-06
309354;2022-06-10
80476;2015-10-16
138319;2017-02-07
49557;2022-10-11
196529;2019-09-04
174669;2018-02-15
228472;2020-03-07
329244;2022-06-15
156164;2019-04-23
242899;2021-12-01
214392;2019-07-11
245133;2020-06-19
190252;2019-10-16
111668;2016-06-14
144225;2018-11-16
87438;2016-08-16
72285;2018-04-03
112052;2016-04-19
172033;2019-04-23
165454;2018-06-07
218234;2021-03-11
365276;2023-01-05
343437;2022-05-31
83979;2023-02-08
280260;2022-02-01
262583;2023-01-03
234026;2020-08-05
263602;2021-06-09
19433;2016-03-03
138726;2019-02-08
44856;2020-08-14
356847;2022-08-11
8574;2016-08-09
355262;2022-12-01
395461;2023-07-07
385315;2023-03-03
283848;2022-12-01
187686;2018-08-03
280366;2021-08-03
74700;2022-10-15
207800;2019-02-15
109181;2020-07-22
158593;2019-06-04
35482;2016-02-02
109422;2018-09-04
232377;2021-09-17
89935;2015-12-18
357004;2022-08-09
126735;2017-07-13
22778;2020-12-02
226985;2020-03-11
52702;2017-11-07
309262;2021-07-16
199766;2019-02-01
415918;2023-11-03
137312;2018-12-04
369148;2023-03-22
99753;2016-03-05
271140;2020-12-01
342644;2022-10-12
149251;2018-06-16
247946;2020-05-03
254427;2020-06-23
185834;2018-08-16
235876;2022-08-09
244607;2020-03-12
230281;2021-02-12
209009;2020-04-16
358087;2022-11-10
411056;2023-10-10
383783;2023-05-21
185258;2018-09-18
177715;2018-08-08
178278;2018-05-09
229452;2020-04-08
19091;2016-05-10
127870;2017-03-11
62828;2018-03-03
213698;2020-11-11
216930;2019-09-04
44291;2016-01-12
163230;2017-12-12
364267;2023-09-02
20386;2016-06-15
156699;2017-07-12
234275;2020-11-06
378911;2023-02-01
350714;2022-05-06
52706;2015-12-02
369859;2023-04-04
408862;2023-08-03
235165;2020-09-05
174178;2019-06-20
368534;2023-08-03
221320;2020-06-03
344347;2022-12-16
262251;2022-06-10
186456;2020-05-14
198191;2019-01-06
11272;2020-07-08
317682;2022-04-02
23160;2022-06-25
40488;2016-04-08
208506;2019-05-03
204048;2020-05-19
53422;2018-07-03
109396;2016-02-03
112630;2017-09-08
205960;2020-02-21
314199;2022-06-24
270199;2022-07-12
130718;2016-08-17
341188;2022-12-06
189791;2021-05-21
227245;2023-09-20
100751;2015-11-03
364424;2022-11-12
309476;2021-09-17
285141;2021-01-05
31592;2016-01-05
284858;2020-12-01
314299;2022-09-07
204874;2019-01-22
378012;2023-03-08
250994;2020-08-06
163678;2019-09-05
222334;2021-10-03
374505;2022-12-21
83299;2017-11-14
3079;2018-12-12
179189;2018-06-07
195851;2019-06-04
374826;2023-09-05
116485;2018-07-05
372546;2023-11-03
52583;2016-11-08
385756;2023-05-16
262288;2020-07-07
253975;2020-07-19
112717;2017-03-09
196023;2020-07-07
279435;2020-11-10
334273;2022-02-01
256909;2020-07-03
245326;2022-04-05
296401;2021-08-17
110568;2017-05-19
59655;2022-07-05
243275;2020-04-02
177278;2019-05-16
2388;2018-03-20
335208;2022-12-13
393001;2023-09-12
390177;2023-10-10
133536;2016-11-03
377231;2023-03-23
243700;2020-03-06
342268;2022-11-08
378438;2023-07-01
347888;2022-05-03
141321;2021-06-16
285381;2021-05-18
253926;2022-01-11
337121;2022-03-19
159189;2018-09-06
163325;2018-03-13
345975;2023-06-10
207315;2019-03-13
35936;2017-05-09
276864;2021-02-10
313699;2022-11-10
196071;2019-12-24
7287;2016-08-16
208865;2019-10-04
149177;2017-05-03
356247;2022-09-20
269031;2020-10-09
200690;2021-11-03
205303;2019-11-05
181594;2023-05-09
649;2016-07-13
390987;2023-06-23
256981;2022-08-03
278510;2021-07-13
67595;2016-03-15
80922;2018-05-15
329240;2023-03-03
268951;2021-04-07
198709;2021-07-27
373262;2023-01-17
365997;2023-03-09
279654;2021-01-10
172904;2018-01-13
118990;2016-04-21
63338;2015-11-12
233298;2019-10-22
271955;2022-12-13
199918;2019-03-05
257856;2020-07-19
107899;2016-03-05
241628;2023-05-23
49007;2016-01-02
263205;2020-07-07
63367;2023-01-18
155628;2017-11-03
397764;2023-07-11
322568;2022-02-01
183308;2018-06-05
179310;2018-10-05
103670;2016-11-08
300204;2021-12-07
185496;2018-09-18
6710;2016-02-09
309080;2022-10-18
162510;2017-09-19
251818;2020-04-02
64633;2021-09-24
303685;2021-11-03
136924;2017-05-04
300392;2021-04-15
190924;2019-12-19
411282;2023-10-13
324399;2022-01-05
125924;2018-12-04
92394;2017-09-06
104189;2020-06-23
354711;2022-12-01
222745;2022-03-17
285107;2022-09-20
107552;2016-03-20
230676;2019-10-08
255477;2021-07-23
325723;2023-01-05
360049;2022-09-20
289999;2021-11-06
209692;2019-02-14
289092;2021-01-12
80238;2018-09-04
233022;2020-04-04
63141;2016-12-06
329939;2022-02-10
273993;2020-09-18
351926;2022-08-25
291320;2021-04-10
277810;2021-10-08
47998;2018-08-14
140638;2017-02-18
3222;2019-03-22
63428;2016-04-12
307404;2022-02-01
251894;2020-12-01
287886;2022-01-01
128820;2017-07-13
386552;2023-03-22
125697;2016-06-03
251296;2020-12-04
200337;2022-04-19
147418;2018-08-03
375680;2023-03-03
128547;2018-09-18
283507;2023-03-04
122820;2019-07-17
215867;2019-11-05
95173;2021-01-19
14983;2018-03-06
153374;2018-11-09
338240;2023-01-05
100821;2015-10-12
285607;2021-06-10
213588;2019-05-04
391184;2023-06-13
218190;2019-08-13
115149;2021-03-10
151708;2017-07-07
208118;2019-06-13
299410;2021-07-03
135583;2017-07-06
298853;2021-05-04
100247;2022-11-19
293127;2022-09-13
388255;2023-04-13
168884;2022-09-20
52976;2019-01-09
202502;2019-11-08
176697;2019-12-06
240375;2020-11-10
103949;2016-06-03
391862;2023-07-06
257616;2020-06-20
354805;2023-07-06
110370;2016-02-03
319543;2021-11-10
162439;2018-12-06
307549;2022-04-05
369356;2022-12-01
285164;2023-02-03
176528;2019-11-05
41555;2018-02-14
400007;2023-08-15
33301;2016-05-24
409670;2023-08-09
202288;2020-06-12
221716;2019-07-10
148589;2017-12-07
11853;2016-09-09
16118;2018-01-06
265250;2021-03-25
172109;2021-07-13
280088;2021-06-03
399022;2023-06-07
292555;2021-03-06
344091;2022-04-08
244841;2020-07-10
236323;2020-02-14
183847;2019-01-17
305193;2023-01-10
251146;2020-04-16
249005;2020-06-19
108275;2016-04-15
150757;2018-09-07
15628;2022-07-05
295745;2021-08-07
1463;2015-10-06
262486;2020-11-03
374424;2022-12-20
165741;2019-04-16
322277;2021-12-01
248685;2021-03-03
131894;2018-09-04
172408;2018-01-02
256867;2020-05-05
298396;2022-12-01
182949;2020-08-05
182068;2020-05-19
353906;2022-09-02
83449;2015-11-03
274493;2022-07-09
163454;2018-05-03
55106;2017-12-07
169228;2020-07-07
46353;2015-10-22
153756;2017-09-13
225797;2020-10-06
152270;2017-11-03
318368;2022-03-03
211994;2019-05-21
289119;2022-04-06
358411;2023-11-03
180261;2021-07-21
20831;2019-03-05
218815;2019-09-03
287704;2021-04-06
371375;2023-02-02
332630;2023-10-04
360224;2023-01-17
195579;2020-01-02
160527;2018-03-06
396221;2023-09-19
338678;2022-07-09
39114;2015-12-15
9998;2015-12-11
166800;2019-11-19
64048;2015-10-14
368734;2022-12-13
353353;2023-03-08
117159;2020-11-07
384549;2023-09-20
376590;2023-01-03
247075;2020-09-09
131532;2016-11-03
140139;2017-06-03
108746;2016-01-19
94701;2016-06-21
58681;2017-03-09
186509;2018-09-04
155939;2019-07-04
106530;2016-02-13
126003;2020-05-27
230990;2021-03-23
202403;2021-03-03
242950;2020-02-11
121236;2016-09-20
242385;2020-05-14
386178;2023-10-21
285142;2021-08-06
394297;2023-05-04
63691;2016-09-13
127443;2016-07-13
219206;2019-06-14
261470;2020-06-03
264550;2020-09-08
403375;2023-08-04
196990;2019-04-11
238040;2021-02-02
261020;2023-03-08
237488;2020-07-09
174824;2019-05-10
52640;2016-01-09
10960;2021-02-02
290440;2021-03-03
126863;2016-11-03
252143;2020-06-16
111479;2020-06-23
411368;2023-09-07
134983;2017-09-02
208511;2019-03-31
240036;2021-04-02
386784;2023-04-05
132851;2016-09-02
4437;2016-01-05
114587;2016-05-13
328311;2022-02-04
123147;2020-04-21
115815;2016-02-16
185587;2021-11-16
193072;2018-09-04
320702;2022-06-24
72318;2016-07-15
139624;2017-03-11
210443;2020-08-05
315664;2022-04-13
49570;2016-10-20
130804;2017-10-21
352675;2022-07-05
5487;2016-10-04
307107;2021-10-13
204151;2020-08-05
176627;2019-06-06
177921;2018-08-07
217553;2019-07-14
263338;2020-07-22
251171;2020-05-05
261830;2021-12-18
8727;2016-07-08
55899;2016-03-11
22598;2016-07-03
92581;2017-04-18
233237;2020-01-12
171222;2021-11-11
253032;2020-08-05
186587;2019-03-05
204501;2019-01-08
277130;2022-02-11
348107;2023-03-03
216650;2019-12-03
175286;2018-03-06
280697;2020-12-01
10575;2015-12-02
281575;2020-10-21
159959;2020-11-11
111978;2016-03-16
359775;2022-10-06
128669;2019-06-04
60448;2020-05-12
183607;2020-09-18
335444;2022-10-15
53100;2020-12-08
156203;2017-06-17
264339;2022-06-10
277882;2021-08-21
219425;2019-07-17
278971;2021-10-06
184008;2020-04-02
328218;2021-12-18
376063;2023-05-18
345747;2023-11-03
146306;2018-01-05
271487;2020-10-22
222897;2021-07-06
44497;2020-01-02
172012;2017-11-17
289226;2021-03-12
129604;2016-07-20
131853;2016-07-19
128046;2016-07-13
211825;2020-03-10
249235;2020-10-06
5311;2016-04-15
173533;2019-12-03
149724;2023-10-17
392056;2023-09-10
304299;2022-12-07
97321;2016-09-02
126633;2016-08-10
411617;2023-09-02
152768;2019-06-04
250998;2020-05-31
238291;2021-04-10
246111;2022-01-01
269108;2021-03-03
21051;2015-11-03
185411;2019-01-03
145855;2017-04-05
400664;2023-09-02
182452;2021-01-01
310363;2021-09-12
131789;2019-10-04
273364;2020-10-08
111654;2016-02-18
338863;2023-02-14
294773;2021-02-16
200919;2018-11-17
393225;2023-05-03
342547;2022-04-14
413084;2023-10-24
166961;2019-01-01
329305;2021-12-01
400461;2023-08-03
389040;2023-04-04
143590;2017-01-03
331151;2022-03-20
135411;2017-05-17
193506;2019-10-17
185399;2021-07-20
349496;2022-06-04
56475;2019-06-18
394020;2023-07-05
331871;2022-03-03
114175;2016-03-17
199057;2019-10-23
182028;2018-06-05
190005;2019-09-05
149809;2017-05-10
13925;2016-04-02
118210;2018-07-06
408390;2023-09-08
215014;2021-07-03
397487;2023-06-22
297530;2021-05-08
350872;2022-11-09
284558;2023-02-17
371344;2023-05-03
164398;2018-07-10
375957;2023-02-16
142456;2017-12-14
389023;2023-05-03
131888;2021-07-08
234563;2019-11-13
263368;2020-10-08
140049;2017-06-08
64720;2017-10-04
365986;2023-10-05
378420;2023-09-19
322313;2021-12-01
318607;2022-03-22
310000;2021-08-03
244016;2020-04-10
174022;2019-05-16
163380;2021-05-18
372008;2023-05-03
251584;2020-06-12
303860;2021-12-03
100466;2016-06-20
174138;2019-02-01
294464;2022-03-03
22720;2016-08-23
365121;2022-11-10
330099;2023-06-13
268370;2021-02-16
153748;2018-06-19
275480;2020-12-06
263848;2021-01-19
10893;2015-12-12
224453;2023-02-14
360724;2022-12-06
212892;2019-11-19
207106;2019-07-16
200012;2018-11-22
297800;2021-04-13
100023;2015-11-13
132564;2017-11-17
178273;2021-12-22
329377;2022-04-02
236905;2021-05-06
349610;2023-05-20
321064;2022-04-14
