nCodColigada;nChapa;dAnoMes;cChapa;nQtdeAbsenteismo;cTipo;cCodOcorrencia;cOcorrencia;cSistemaOrigem;nHoraPrevista;nIdPessoa
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2017;0173000426;;;;;ForPonto;440;11
1;173000426;set 2017;0173000426;;;;;ForPonto;440;11
1;173000426;set 2017;0173000426;;;;;ForPonto;440;11
1;173000426;set 2017;0173000426;;;;;ForPonto;440;11
1;173000426;set 2017;0173000426;;;;;ForPonto;440;11
1;173000426;set 2017;0173000426;;;;;ForPonto;440;11
1;173000426;set 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;out 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;dez 2017;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jan 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;fev 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mar 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;abr 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;mai 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jun 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;jul 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;ago 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;set 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;out 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
1;173000426;nov 2018;0173000426;;;;;ForPonto;440;11
